BusID,RouteID,Latitude,Longitude,Speed,stop_id,stop_lat,stop_lon,distance_to_stop,hour_of_day,day_of_week,is_weekend,ETA_seconds
1808,AUB2,42.954828,-76.544655,10.0,17922,42.9549,-76.5452,45.18591640692168,16,1,0,16.27
1706,AUB1,42.925247,-76.608177,5.0,17952,42.9253,-76.6077,39.38473216279839,16,1,0,28.36
1808,AUB2,42.954828,-76.544655,10.0,17922,42.9549,-76.5452,45.18591640692168,16,1,0,16.27
2215,OSW10,43.451481,-76.549829,9.0,16182,43.4514,-76.55,16.509362921935445,16,1,0,6.6
1702,OSW11,43.4554,-76.539259,17.0,16168,43.4567,-76.5399,153.46700729879583,16,1,0,32.5
2215,OSW10,43.451481,-76.549829,9.0,16182,43.4514,-76.55,16.509362921935445,16,1,0,6.6
1702,OSW11,43.4554,-76.539259,17.0,16168,43.4567,-76.5399,153.46700729879583,16,1,0,32.5
2214,OSW1D,43.464191,-76.477654,5.0,9739,43.4628,-76.4718,498.30749308414386,16,1,0,358.78
2214,OSW1D,43.464191,-76.477654,5.0,9739,43.4628,-76.4718,498.30749308414386,16,1,0,358.78
695,OSW46,43.431179,-76.482079,15.0,15775,43.4316,-76.4822,47.78861995040378,16,1,0,11.47
694,OSW46,43.049961,-76.155505,3.0,9863,43.0499,-76.1555,6.788949640950392,16,1,0,8.15
695,OSW46,43.431179,-76.482079,15.0,15775,43.4316,-76.4822,47.78861995040378,16,1,0,11.47
2414,ROME5,43.220362,-75.45249,9.0,14352,43.2203,-75.4526,11.283692537914792,16,1,0,4.51
694,OSW46,43.049961,-76.155505,3.0,9863,43.0499,-76.1555,6.788949640950392,16,1,0,8.15
2414,ROME5,43.220362,-75.45249,9.0,14352,43.2203,-75.4526,11.283692537914792,16,1,0,4.51
1706,AUB1,42.926468,-76.607117,9.0,17951,42.9263,-76.6081,82.39202791907998,16,1,0,32.96
1808,AUB2,42.955081,-76.547472,7.0,9897,42.9545,-76.5474,64.81121839010746,16,1,0,33.33
1706,AUB1,42.926468,-76.607117,9.0,17951,42.9263,-76.6081,82.39202791907998,16,1,0,32.96
1808,AUB2,42.955081,-76.547472,7.0,9897,42.9545,-76.5474,64.81121839010746,16,1,0,33.33
2215,OSW10,43.452857,-76.548056,22.0,17969,43.4527,-76.5482,20.978624620842844,16,1,0,3.43
2213,OSW1B,43.456854,-76.495068,16.0,9720,43.4569,-76.495,7.510513325889244,16,1,0,1.69
2215,OSW10,43.452857,-76.548056,22.0,17969,43.4527,-76.5482,20.978624620842844,16,1,0,3.43
2213,OSW1B,43.456854,-76.495068,16.0,9720,43.4569,-76.495,7.510513325889244,16,1,0,1.69
695,OSW46,43.426712,-76.481079,46.0,16235,43.4287,-76.4816,224.86179876453338,16,1,0,17.6
694,OSW46,43.05297,-76.154861,20.0,7165,43.0533,-76.1548,36.996255008740796,16,1,0,6.66
2414,ROME5,43.220198,-75.450354,23.0,14274,43.2202,-75.4505,11.864461448772778,16,1,0,1.86
695,OSW46,43.426712,-76.481079,46.0,16235,43.4287,-76.4816,224.86179876453338,16,1,0,17.6
694,OSW46,43.05297,-76.154861,20.0,7165,43.0533,-76.1548,36.996255008740796,16,1,0,6.66
2414,ROME5,43.220198,-75.450354,23.0,14274,43.2202,-75.4505,11.864461448772778,16,1,0,1.86
1706,AUB1,42.929829,-76.608002,16.0,9891,42.9313,-76.6115,329.00475860093565,16,1,0,74.03
1807,AUB1,42.931273,-76.611568,5.0,9891,42.9313,-76.6115,6.3095141773546155,16,1,0,4.54
2215,OSW10,43.454292,-76.544296,9.0,16170,43.4543,-76.5444,8.464311583381996,16,1,0,3.39
2213,OSW1B,43.453409,-76.492984,24.0,15901,43.4531,-76.4928,37.421523510566004,16,1,0,5.61
695,OSW46,43.41214,-76.474411,50.0,16233,43.4124,-76.4746,32.69161265054408,16,1,0,2.35
694,OSW46,43.056787,-76.153385,23.0,7169,43.0535,-76.155,388.1451045345943,16,1,0,60.75
1706,AUB1,42.931679,-76.610603,26.0,9891,42.9313,-76.6115,84.46532753321871,16,1,0,11.7
1807,AUB1,42.931252,-76.611473,4.0,9891,42.9313,-76.6115,5.7699414673975875,16,1,0,5.19
2215,OSW10,43.455494,-76.542549,22.0,16169,43.4554,-76.5427,16.07573577830449,16,1,0,2.63
2213,OSW1B,43.452826,-76.490997,31.0,15902,43.4528,-76.4911,8.823048604103525,16,1,0,1.02
695,OSW46,43.406361,-76.47258,48.0,17497,43.4009,-76.4703,634.2087371583015,16,1,0,47.57
694,OSW46,43.060469,-76.155563,41.0,7169,43.0535,-76.155,775.5703732282859,16,1,0,68.1
2414,ROME5,43.219424,-75.448305,7.0,14276,43.2195,-75.4484,11.439837668674164,16,1,0,5.88
1807,AUB1,42.93177,-76.611247,9.0,9891,42.9313,-76.6115,56.14917098844568,16,1,0,22.46
2215,OSW10,43.45631,-76.540649,21.0,16185,43.4566,-76.5401,54.88536394012201,16,1,0,9.41
2213,OSW1B,43.45159,-76.487836,16.0,9713,43.4515,-76.4879,11.26133685758494,16,1,0,2.53
695,OSW46,43.401138,-76.470551,18.0,17497,43.4009,-76.4703,33.35586702602436,16,1,0,6.67
694,OSW46,43.065418,-76.161324,19.0,9054,43.073,-76.1687,1034.6113170026522,16,1,0,196.03
2414,ROME5,43.222329,-75.445262,34.0,14300,43.2226,-75.4449,42.08875854191655,16,1,0,4.46
1807,AUB1,42.925629,-76.607704,15.0,17952,42.9253,-76.6077,36.550491321807975,16,1,0,8.77
1707,AUB2,42.954441,-76.544342,18.0,17921,42.9549,-76.5441,54.681430197849906,16,1,0,10.94
1807,AUB1,42.925629,-76.607704,15.0,17952,42.9253,-76.6077,36.550491321807975,16,1,0,8.77
1707,AUB2,42.954441,-76.544342,18.0,17921,42.9549,-76.5441,54.681430197849906,16,1,0,10.94
2213,OSW1B,43.449351,-76.490221,26.0,9612,43.449,-76.4898,51.78823669265586,16,1,0,7.17
2213,OSW1B,43.449351,-76.490221,26.0,9612,43.449,-76.4898,51.78823669265586,16,1,0,7.17
1703,OSW2A,43.454021,-76.523521,22.0,3518,43.4541,-76.5241,47.67792966873751,16,1,0,7.8
1703,OSW2A,43.454021,-76.523521,22.0,3518,43.4541,-76.5241,47.67792966873751,16,1,0,7.8
695,OSW46,43.376251,-76.440018,65.0,15780,43.3758,-76.4397,56.34524380979278,16,1,0,3.12
694,OSW46,43.076439,-76.169243,3.0,47,43.0767,-76.1695,35.76043697327442,16,1,0,42.91
2417,ROME2,43.229515,-75.493647,10.0,12743,43.2295,-75.4935,12.057527707319382,16,1,0,4.34
695,OSW46,43.376251,-76.440018,65.0,15780,43.3758,-76.4397,56.34524380979278,16,1,0,3.12
694,OSW46,43.076439,-76.169243,3.0,47,43.0767,-76.1695,35.76043697327442,16,1,0,42.91
2417,ROME2,43.229515,-75.493647,10.0,12743,43.2295,-75.4935,12.057527707319382,16,1,0,4.34
1807,AUB1,42.928612,-76.600021,35.0,17949,42.9286,-76.6007,55.44640489775876,16,1,0,5.7
1707,AUB2,42.949646,-76.547256,30.0,14460,42.9496,-76.5472,6.8556155988825,16,1,0,0.82
1808,AUB3,42.95359,-76.547371,15.0,12210,42.9481,-76.5483,614.5876441604045,16,1,0,147.5
1807,AUB1,42.928612,-76.600021,35.0,17949,42.9286,-76.6007,55.44640489775876,16,1,0,5.7
1707,AUB2,42.949646,-76.547256,30.0,14460,42.9496,-76.5472,6.8556155988825,16,1,0,0.82
1808,AUB3,42.95359,-76.547371,15.0,12210,42.9481,-76.5483,614.5876441604045,16,1,0,147.5
2213,OSW1B,43.451609,-76.487777,11.0,17962,43.4517,-76.4878,10.280208536364022,16,1,0,3.36
2213,OSW1B,43.451609,-76.487777,11.0,17962,43.4517,-76.4878,10.280208536364022,16,1,0,3.36
695,OSW46,43.366783,-76.431694,65.0,15786,43.3674,-76.432,72.8977245837252,16,1,0,4.04
2417,ROME2,43.235245,-75.50267,18.0,12247,43.2374,-75.5032,243.25459364651476,16,1,0,48.65
695,OSW46,43.366783,-76.431694,65.0,15786,43.3674,-76.432,72.8977245837252,16,1,0,4.04
2413,ROME6,43.22271,-75.418777,5.0,14081,43.2227,-75.4196,66.87456748869891,16,1,0,48.15
2417,ROME2,43.235245,-75.50267,18.0,12247,43.2374,-75.5032,243.25459364651476,16,1,0,48.65
2413,ROME6,43.22271,-75.418777,5.0,14081,43.2227,-75.4196,66.87456748869891,16,1,0,48.15
1807,AUB1,42.925251,-76.597885,7.0,12369,42.9252,-76.5975,31.937863620856927,16,1,0,16.43
1707,AUB2,42.947842,-76.552292,15.0,12197,42.9478,-76.5522,8.83979354132278,17,1,0,2.12
1808,AUB3,42.953442,-76.544922,9.0,12210,42.9481,-76.5483,654.3522723366239,17,1,0,261.74
1807,AUB1,42.925251,-76.597885,7.0,12369,42.9252,-76.5975,31.937863620856927,16,1,0,16.43
1707,AUB2,42.947842,-76.552292,15.0,12197,42.9478,-76.5522,8.83979354132278,17,1,0,2.12
1808,AUB3,42.953442,-76.544922,9.0,12210,42.9481,-76.5483,654.3522723366239,17,1,0,261.74
2213,OSW1B,43.452995,-76.492701,24.0,9717,43.453,-76.4926,8.193730825986187,16,1,0,1.23
2213,OSW1B,43.452995,-76.492701,24.0,9717,43.453,-76.4926,8.193730825986187,16,1,0,1.23
695,OSW46,43.353264,-76.423958,61.0,15785,43.3604,-76.4269,827.9046651080375,16,1,0,48.86
2417,ROME2,43.236256,-75.503353,3.0,12247,43.2374,-75.5032,127.70153509276352,16,1,0,153.24
695,OSW46,43.353264,-76.423958,61.0,15785,43.3604,-76.4269,827.9046651080375,16,1,0,48.86
2414,ROME5,43.230946,-75.43916,24.0,17947,43.2306,-75.4382,86.9447009443927,17,1,0,13.04
2417,ROME2,43.236256,-75.503353,3.0,12247,43.2374,-75.5032,127.70153509276352,16,1,0,153.24
2413,ROME6,43.21928,-75.426552,17.0,14078,43.2194,-75.4264,18.172957211320472,17,1,0,3.85
2414,ROME5,43.230946,-75.43916,24.0,17947,43.2306,-75.4382,86.9447009443927,17,1,0,13.04
2413,ROME6,43.21928,-75.426552,17.0,14078,43.2194,-75.4264,18.172957211320472,17,1,0,3.85
1807,AUB1,42.92157,-76.593307,39.0,7957,42.9196,-76.5906,311.0353673703531,17,1,0,28.71
1707,AUB2,42.944389,-76.551353,15.0,12222,42.9443,-76.5509,38.27059972677905,17,1,0,9.18
1807,AUB1,42.92157,-76.593307,39.0,7957,42.9196,-76.5906,311.0353673703531,17,1,0,28.71
1707,AUB2,42.944389,-76.551353,15.0,12222,42.9443,-76.5509,38.27059972677905,17,1,0,9.18
2213,OSW1B,43.457742,-76.495557,31.0,9721,43.4581,-76.4957,41.423978225434645,17,1,0,4.81
1703,OSW2A,43.453817,-76.530177,17.0,16023,43.4538,-76.5303,10.132991413196347,17,1,0,2.15
2213,OSW1B,43.457742,-76.495557,31.0,9721,43.4581,-76.4957,41.423978225434645,17,1,0,4.81
695,OSW46,43.339291,-76.417976,61.0,3484,43.3352,-76.4147,526.4536890134098,17,1,0,31.07
694,OSW46,43.076689,-76.169655,5.0,47,43.0767,-76.1695,12.68213335194511,17,1,0,9.13
1703,OSW2A,43.453817,-76.530177,17.0,16023,43.4538,-76.5303,10.132991413196347,17,1,0,2.15
2417,ROME2,43.237221,-75.504417,8.0,12247,43.2374,-75.5032,100.83306173593641,17,1,0,45.37
695,OSW46,43.339291,-76.417976,61.0,3484,43.3352,-76.4147,526.4536890134098,17,1,0,31.07
2414,ROME5,43.222751,-75.444961,33.0,14345,43.2228,-75.445,6.298763150854482,17,1,0,0.69
694,OSW46,43.076689,-76.169655,5.0,47,43.0767,-76.1695,12.68213335194511,17,1,0,9.13
2413,ROME6,43.217587,-75.436653,27.0,14074,43.2177,-75.4364,24.087093674259137,17,1,0,3.21
2417,ROME2,43.237221,-75.504417,8.0,12247,43.2374,-75.5032,100.83306173593641,17,1,0,45.37
2414,ROME5,43.222751,-75.444961,33.0,14345,43.2228,-75.445,6.298763150854482,17,1,0,0.69
2413,ROME6,43.217587,-75.436653,27.0,14074,43.2177,-75.4364,24.087093674259137,17,1,0,3.21
1702,OSW11,43.445335,-76.535454,11.0,15534,43.4454,-76.5355,8.125096072631916,17,1,0,2.66
1703,OSW1A,43.460468,-76.492209,26.0,9735,43.4605,-76.4924,15.861104833511305,17,1,0,2.2
1702,OSW11,43.446106,-76.534587,16.0,15534,43.4454,-76.5355,107.77117589933864,17,1,0,24.25
1703,OSW1A,43.460468,-76.492209,26.0,9735,43.4605,-76.4924,15.861104833511305,17,1,0,2.2
695,OSW46,43.248714,-76.304817,40.0,18229,43.249,-76.305,35.0777639837537,17,1,0,3.16
695,OSW46,43.248714,-76.304817,40.0,18229,43.249,-76.305,35.0777639837537,17,1,0,3.16
2417,ROME5,43.21513,-75.453392,24.0,14356,43.2149,-75.4536,30.63612786297739,17,1,0,4.6
2414,ROME6,43.217419,-75.437369,9.0,14073,43.2174,-75.4375,10.851410969663574,17,1,0,4.34
2417,ROME5,43.21513,-75.453392,24.0,14356,43.2149,-75.4536,30.63612786297739,17,1,0,4.6
2414,ROME6,43.217419,-75.437369,9.0,14073,43.2174,-75.4375,10.851410969663574,17,1,0,4.34
1707,AUB1,42.932716,-76.566811,15.0,12493,42.9326,-76.567,20.101982717757956,17,1,0,4.82
1707,AUB1,42.932716,-76.566811,15.0,12493,42.9326,-76.567,20.101982717757956,17,1,0,4.82
1702,OSW11,43.450142,-76.534317,21.0,3486,43.45,-76.5343,15.836310401505044,17,1,0,2.71
1702,OSW11,43.450142,-76.534317,21.0,3486,43.45,-76.5343,15.836310401505044,17,1,0,2.71
695,OSW46,43.239311,-76.300423,30.0,18218,43.239,-76.3004,34.60175818231843,17,1,0,4.15
2417,ROME5,43.218689,-75.452972,15.0,17606,43.2189,-75.4527,32.21684299578131,17,1,0,7.73
695,OSW46,43.239311,-76.300423,30.0,18218,43.239,-76.3004,34.60175818231843,17,1,0,4.15
2414,ROME6,43.2185,-75.428879,30.0,12259,43.2185,-75.429,9.831424079564787,17,1,0,1.18
2417,ROME5,43.218689,-75.452972,15.0,17606,43.2189,-75.4527,32.21684299578131,17,1,0,7.73
2414,ROME6,43.2185,-75.428879,30.0,12259,43.2185,-75.429,9.831424079564787,17,1,0,1.18
1707,AUB1,42.930618,-76.568466,22.0,16889,42.9305,-76.5685,13.399390656198168,17,1,0,2.19
1706,AUB3,42.933144,-76.566231,5.0,12274,42.9351,-76.5663,217.36786512558425,17,1,0,156.5
1707,AUB1,42.930618,-76.568466,22.0,16889,42.9305,-76.5685,13.399390656198168,17,1,0,2.19
1706,AUB3,42.933144,-76.566231,5.0,12274,42.9351,-76.5663,217.36786512558425,17,1,0,156.5
2213,OSW2A,43.453949,-76.53997,16.0,15521,43.454,-76.5403,27.30396782074131,17,1,0,6.14
2213,OSW2A,43.453949,-76.53997,16.0,15521,43.454,-76.5403,27.30396782074131,17,1,0,6.14
695,OSW46,43.233398,-76.300201,28.0,18224,43.2338,-76.3002,44.66118399102786,17,1,0,5.74
2413,ROME2,43.229521,-75.493656,15.0,12743,43.2295,-75.4935,12.885906238871659,17,1,0,3.09
2417,ROME5,43.21928,-75.447937,11.0,14347,43.2192,-75.4476,28.787732790395022,17,1,0,9.42
695,OSW46,43.233398,-76.300201,28.0,18224,43.2338,-76.3002,44.66118399102786,17,1,0,5.74
2414,ROME6,43.219492,-75.426196,16.0,14078,43.2194,-75.4264,19.473037033346866,17,1,0,4.38
2413,ROME2,43.229521,-75.493656,15.0,12743,43.2295,-75.4935,12.885906238871659,17,1,0,3.09
2417,ROME5,43.21928,-75.447937,11.0,14347,43.2192,-75.4476,28.787732790395022,17,1,0,9.42
2414,ROME6,43.219492,-75.426196,16.0,14078,43.2194,-75.4264,19.473037033346866,17,1,0,4.38
1707,AUB1,42.927502,-76.574699,30.0,12140,42.9274,-76.5748,14.013707898618858,17,1,0,1.68
1807,AUB2,42.930706,-76.566063,1.0,17919,42.9316,-76.5633,246.44673690250255,17,1,0,887.21
1706,AUB3,42.93634,-76.565063,5.0,12276,42.9365,-76.565,18.503562600489303,17,1,0,13.32
1707,AUB1,42.927502,-76.574699,30.0,12140,42.9274,-76.5748,14.013707898618858,17,1,0,1.68
1807,AUB2,42.930706,-76.566063,1.0,17919,42.9316,-76.5633,246.44673690250255,17,1,0,887.21
1706,AUB3,42.93634,-76.565063,5.0,12276,42.9365,-76.565,18.503562600489303,17,1,0,13.32
2215,OSW10,43.453541,-76.538399,20.0,9679,43.4535,-76.5379,40.64447036455579,17,1,0,7.32
1702,OSW11,43.453746,-76.5326,16.0,9684,43.4537,-76.5327,9.572317240085743,17,1,0,2.15
1703,OSW1A,43.462122,-76.479402,13.0,9614,43.4642,-76.4779,260.91236158887057,17,1,0,72.25
2215,OSW10,43.453541,-76.538399,20.0,9679,43.4535,-76.5379,40.64447036455579,17,1,0,7.32
1702,OSW11,43.453746,-76.5326,16.0,9684,43.4537,-76.5327,9.572317240085743,17,1,0,2.15
2213,OSW2A,43.453674,-76.534637,24.0,16016,43.4537,-76.5348,13.505507054741932,17,1,0,2.03
1703,OSW1A,43.462122,-76.479402,13.0,9614,43.4642,-76.4779,260.91236158887057,17,1,0,72.25
2214,OSW2D,43.455023,-76.51281,22.0,18178,43.4535,-76.5118,187.91976793054488,17,1,0,30.75
695,OSW46,43.229229,-76.29847,20.0,15557,43.2288,-76.2981,56.3472937028449,17,1,0,10.14
694,OSW46,43.185396,-76.239281,21.0,16219,43.1854,-76.2391,14.721172207423947,17,1,0,2.52
2213,OSW2A,43.453674,-76.534637,24.0,16016,43.4537,-76.5348,13.505507054741932,17,1,0,2.03
2413,ROME2,43.232434,-75.498442,38.0,18350,43.2325,-75.4986,14.781623222831218,17,1,0,1.4
2214,OSW2D,43.455023,-76.51281,22.0,18178,43.4535,-76.5118,187.91976793054488,17,1,0,30.75
695,OSW46,43.229229,-76.29847,20.0,15557,43.2288,-76.2981,56.3472937028449,17,1,0,10.14
694,OSW46,43.185396,-76.239281,21.0,16219,43.1854,-76.2391,14.721172207423947,17,1,0,2.52
2414,ROME6,43.220883,-75.423868,20.0,14080,43.2203,-75.4248,99.6452914050127,17,1,0,17.94
2413,ROME2,43.232434,-75.498442,38.0,18350,43.2325,-75.4986,14.781623222831218,17,1,0,1.4
2414,ROME6,43.220883,-75.423868,20.0,14080,43.2203,-75.4248,99.6452914050127,17,1,0,17.94
1807,AUB2,42.931519,-76.563278,22.0,17919,42.9316,-76.5633,9.175864680513099,17,1,0,1.5
1706,AUB3,42.938667,-76.566628,25.0,12279,42.939,-76.5666,37.0640119969427,17,1,0,5.34
1807,AUB2,42.932415,-76.564407,7.0,12154,42.933,-76.5631,124.92524739389214,17,1,0,64.25
1706,AUB3,42.938667,-76.566628,25.0,12279,42.939,-76.5666,37.0640119969427,17,1,0,5.34
2215,OSW10,43.454933,-76.534882,22.0,16164,43.4548,-76.5348,16.19854308134395,17,1,0,2.65
1702,OSW11,43.457218,-76.535353,17.0,16164,43.4548,-76.5348,272.3465932105753,17,1,0,57.67
2215,OSW10,43.454933,-76.534882,22.0,16164,43.4548,-76.5348,16.19854308134395,17,1,0,2.65
1702,OSW11,43.457218,-76.535353,17.0,16164,43.4548,-76.5348,272.3465932105753,17,1,0,57.67
2214,OSW2D,43.453972,-76.510074,3.0,18176,43.454,-76.5101,3.7557701798426084,17,1,0,4.51
695,OSW46,43.222955,-76.291623,33.0,3247,43.2227,-76.2913,38.61653028876641,17,1,0,4.21
694,OSW46,43.185111,-76.244794,22.0,17072,43.185,-76.2442,49.839423747089484,17,1,0,8.16
2413,ROME2,43.235725,-75.502511,3.0,12247,43.2374,-75.5032,194.3217063736841,17,1,0,233.19
2417,ROME5,43.224194,-75.443939,24.0,14301,43.2238,-75.4441,45.68484422478763,17,1,0,6.85
2214,OSW2D,43.453972,-76.510074,3.0,18176,43.454,-76.5101,3.7557701798426084,17,1,0,4.51
2414,ROME6,43.221185,-75.41897,30.0,14082,43.2213,-75.4192,22.63700504205758,17,1,0,2.72
695,OSW46,43.222955,-76.291623,33.0,3247,43.2227,-76.2913,38.61653028876641,17,1,0,4.21
694,OSW46,43.185111,-76.244794,22.0,17072,43.185,-76.2442,49.839423747089484,17,1,0,8.16
2413,ROME2,43.235725,-75.502511,3.0,12247,43.2374,-75.5032,194.3217063736841,17,1,0,233.19
2417,ROME5,43.224194,-75.443939,24.0,14301,43.2238,-75.4441,45.68484422478763,17,1,0,6.85
2414,ROME6,43.221185,-75.41897,30.0,14082,43.2213,-75.4192,22.63700504205758,17,1,0,2.72
1707,AUB1,42.924801,-76.579407,11.0,12135,42.9249,-76.5794,11.012873659567736,17,1,0,3.6
1707,AUB1,42.924801,-76.579407,11.0,12135,42.9249,-76.5794,11.012873659567736,17,1,0,3.6
2215,OSW10,43.45656,-76.540089,12.0,16185,43.4566,-76.5401,4.532363374476527,17,1,0,1.36
1702,OSW11,43.456863,-76.539405,17.0,16168,43.4567,-76.5399,43.9654446029893,17,1,0,9.31
2215,OSW10,43.45656,-76.540089,12.0,16185,43.4566,-76.5401,4.532363374476527,17,1,0,1.36
2213,OSW2A,43.454038,-76.523253,24.0,9686,43.454,-76.5227,44.95740128350247,17,1,0,6.74
1702,OSW11,43.456863,-76.539405,17.0,16168,43.4567,-76.5399,43.9654446029893,17,1,0,9.31
2214,OSW2D,43.451978,-76.508698,26.0,17717,43.4516,-76.5085,44.95040712047603,17,1,0,6.22
695,OSW46,43.215214,-76.283199,47.0,3246,43.2153,-76.2831,12.489851948501087,17,1,0,0.96
694,OSW46,43.183085,-76.251795,31.0,17979,43.1832,-76.2517,14.92910434439018,17,1,0,1.73
2413,ROME2,43.237307,-75.503452,6.0,12247,43.2374,-75.5032,22.928878785209108,17,1,0,13.76
2213,OSW2A,43.454038,-76.523253,24.0,9686,43.454,-76.5227,44.95740128350247,17,1,0,6.74
2417,ROME5,43.229267,-75.440338,31.0,14388,43.2291,-75.4406,28.235401790673414,17,1,0,3.28
2214,OSW2D,43.451978,-76.508698,26.0,17717,43.4516,-76.5085,44.95040712047603,17,1,0,6.22
2414,ROME6,43.21271,-75.417851,22.0,12261,43.2126,-75.4181,23.63769488825622,17,1,0,3.87
695,OSW46,43.215214,-76.283199,47.0,3246,43.2153,-76.2831,12.489851948501087,17,1,0,0.96
694,OSW46,43.183085,-76.251795,31.0,17979,43.1832,-76.2517,14.92910434439018,17,1,0,1.73
2413,ROME2,43.237307,-75.503452,6.0,12247,43.2374,-75.5032,22.928878785209108,17,1,0,13.76
2417,ROME5,43.229267,-75.440338,31.0,14388,43.2291,-75.4406,28.235401790673414,17,1,0,3.28
2414,ROME6,43.21271,-75.417851,22.0,12261,43.2126,-75.4181,23.63769488825622,17,1,0,3.87
1707,AUB1,42.920496,-76.576567,22.0,12063,42.9201,-76.5764,46.05667072597217,17,1,0,7.54
1807,AUB2,42.933123,-76.562899,9.0,12240,42.9332,-76.5628,11.767710989348302,17,1,0,4.71
1706,AUB3,42.940849,-76.561592,24.0,12285,42.9409,-76.5613,24.49696339134581,17,1,0,3.67
1707,AUB1,42.920496,-76.576567,22.0,12063,42.9201,-76.5764,46.05667072597217,17,1,0,7.54
1807,AUB2,42.933123,-76.562899,9.0,12240,42.9332,-76.5628,11.767710989348302,17,1,0,4.71
1706,AUB3,42.940849,-76.561592,24.0,12285,42.9409,-76.5613,24.49696339134581,17,1,0,3.67
1702,OSW11,43.45451,-76.539195,17.0,16168,43.4567,-76.5399,249.91361826303222,17,1,0,52.92
1702,OSW11,43.45451,-76.539195,17.0,16168,43.4567,-76.5399,249.91361826303222,17,1,0,52.92
2213,OSW2A,43.45482,-76.517105,32.0,3557,43.4547,-76.5175,34.63865738561826,17,1,0,3.9
2214,OSW2D,43.448723,-76.509319,16.0,16130,43.4484,-76.5091,40.02544669500914,17,1,0,9.01
2213,OSW2A,43.45482,-76.517105,32.0,3557,43.4547,-76.5175,34.63865738561826,17,1,0,3.9
695,OSW46,43.208448,-76.280806,54.0,3261,43.2084,-76.2807,10.131106934416012,17,1,0,0.68
694,OSW46,43.180492,-76.26046,22.0,16221,43.1804,-76.2611,53.0275842630107,17,1,0,8.68
2214,OSW2D,43.448723,-76.509319,16.0,16130,43.4484,-76.5091,40.02544669500914,17,1,0,9.01
2413,ROME2,43.235619,-75.50238,7.0,12247,43.2374,-75.5032,208.7743872451657,17,1,0,107.37
695,OSW46,43.202129,-76.278105,54.0,3234,43.2022,-76.2782,11.03772712293657,17,1,0,0.74
694,OSW46,43.180339,-76.261083,5.0,16221,43.1804,-76.2611,6.916377787471839,17,1,0,4.98
2413,ROME2,43.235619,-75.50238,7.0,12247,43.2374,-75.5032,208.7743872451657,17,1,0,107.37
2414,ROME6,43.213152,-75.416548,8.0,12261,43.2126,-75.4181,140.23377127795092,17,1,0,63.11
2414,ROME6,43.213152,-75.416548,8.0,12261,43.2126,-75.4181,140.23377127795092,17,1,0,63.11
1807,AUB2,42.936867,-76.556287,27.0,18004,42.9371,-76.5559,40.83915690295343,17,1,0,5.45
1706,AUB3,42.942524,-76.566925,12.0,12292,42.9424,-76.5667,22.956278378253494,17,1,0,6.89
1807,AUB2,42.936867,-76.556287,27.0,18004,42.9371,-76.5559,40.83915690295343,17,1,0,5.45
1706,AUB3,42.942524,-76.566925,12.0,12292,42.9424,-76.5667,22.956278378253494,17,1,0,6.89
2215,OSW10,43.454285,-76.544584,15.0,16170,43.4543,-76.5444,14.985484591185024,17,1,0,3.6
2215,OSW10,43.454285,-76.544584,15.0,16170,43.4543,-76.5444,14.985484591185024,17,1,0,3.6
2214,OSW2D,43.444172,-76.512589,28.0,16115,43.4441,-76.5126,8.048709931591922,17,1,0,1.03
695,OSW46,43.18521,-76.267519,60.0,16194,43.1853,-76.2677,17.790162137939685,17,1,0,1.07
694,OSW46,43.195591,-76.276642,39.0,3239,43.1942,-76.2764,155.7821504977604,17,1,0,14.38
2413,ROME2,43.224323,-75.485298,32.0,18061,43.2247,-75.4855,44.9840376964834,17,1,0,5.06
2214,OSW2D,43.444172,-76.512589,28.0,16115,43.4441,-76.5126,8.048709931591922,17,1,0,1.03
695,OSW46,43.18521,-76.267519,60.0,16194,43.1853,-76.2677,17.790162137939685,17,1,0,1.07
694,OSW46,43.195591,-76.276642,39.0,3239,43.1942,-76.2764,155.7821504977604,17,1,0,14.38
2414,ROME6,43.218235,-75.41423,32.0,14086,43.2182,-75.4138,35.15399005268583,17,1,0,3.95
2413,ROME2,43.224323,-75.485298,32.0,18061,43.2247,-75.4855,44.9840376964834,17,1,0,5.06
2414,ROME6,43.218235,-75.41423,32.0,14086,43.2182,-75.4138,35.15399005268583,17,1,0,3.95
1707,AUB1,42.915844,-76.573171,31.0,12071,42.9159,-76.5737,43.63967859360642,17,1,0,5.07
1807,AUB2,42.93907,-76.550152,1.0,12166,42.9393,-76.5496,51.795827161909806,17,1,0,186.46
1706,AUB3,42.94569,-76.566513,18.0,12331,42.9457,-76.567,39.76092741267848,17,1,0,7.95
1707,AUB1,42.915844,-76.573171,31.0,12071,42.9159,-76.5737,43.63967859360642,17,1,0,5.07
1807,AUB2,42.93907,-76.550152,1.0,12166,42.9393,-76.5496,51.795827161909806,17,1,0,186.46
1706,AUB3,42.94569,-76.566513,18.0,12331,42.9457,-76.567,39.76092741267848,17,1,0,7.95
2215,OSW10,43.450429,-76.549728,15.0,17968,43.4506,-76.5497,19.13306614880881,17,1,0,4.59
2215,OSW10,43.450429,-76.549728,15.0,17968,43.4506,-76.5497,19.13306614880881,17,1,0,4.59
2214,OSW2D,43.44397,-76.518453,8.0,16112,43.444,-76.5185,5.058164920808139,17,1,0,2.28
694,OSW46,43.202831,-76.278389,39.0,3232,43.2024,-76.2781,53.333151809121716,17,1,0,4.92
